id,title,year,genre,certificate,time,ImdbRating,metascore,votes,simple_desc
tt3469046,Despicable Me 3,2017,"Animation, Adventure, Comedy",PG,89,6.2,49,136715,"Gru meets his long-lost, charming, cheerful, and more successful twin brother Dru, who wants to team up with him for one last criminal heist."
tt1034032,Gamer,2009,"Action, Sci-Fi, Thriller",R,95,5.7,27,135552,"In a future mind-controlling game, death row convicts are forced to battle in a 'Doom'-type environment. Convict Kable, controlled by Simon, a skilled teenage gamer, must survive thirty sessions in order to be set free."
tt2283336,Men in Black: International,2019,"Action, Adventure, Comedy",PG-13,114,5.6,38,135284,"The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest threat to date: a mole in the Men in Black organization."
tt0149261,Deep Blue Sea,1999,"Action, Adventure, Sci-Fi",R,105,5.9,54,134910,"Searching for a cure to Alzheimer's disease, a group of scientists on an isolated research facility become the prey, as a trio of intelligent sharks fight back."
tt0790736,R.I.P.D.,2013,"Action, Adventure, Comedy",PG-13,96,5.6,25,134677,"A cop killed by his own partner joins RIPD, an afterlife law enforcement department working to apprehend various monsters disguised as humans living on earth, and gets paired up with a smart-mouthed veteran."
tt3829266,The Predator,2018,"Action, Adventure, Sci-Fi",R,107,5.3,48,134506,"When a young boy accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled scientist can prevent the end of the human race."
tt0905372,The Thing,2011,"Horror, Mystery, Sci-Fi",R,103,6.2,49,133804,"At an Antarctica research site, the discovery of an alien craft leads to a confrontation between graduate student Kate Lloyd and scientist Dr. Sander Halvorson."
tt0164052,Hollow Man,2000,"Action, Horror, Sci-Fi",R,112,5.8,24,132371,"A brilliant scientist's discovery renders him invisible, but transforms him into an omnipotent, dangerous megalomaniac."
tt0433362,Daybreakers,2009,"Action, Horror, Sci-Fi",R,98,6.4,57,129882,"In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vamps on a way to save humankind."
tt0251075,Evolution,2001,"Comedy, Sci-Fi",PG-13,101,6.1,40,129852,"A fire-fighting cadet, two college professors, and a geeky but sexy government scientist work against an alien organism that has been rapidly evolving since its arrival on Earth inside a meteor."
tt0402022,Æon Flux,2005,"Action, Adventure, Sci-Fi",PG-13,93,5.4,36,129216,"Æon Flux is a mysterious assassin working for the Monicans, a group of rebels trying to overthrow the government. When she is sent on a mission to kill the Chairman, a whole new mystery is found."
tt6443346,Black Adam,2022,"Action, Adventure, Fantasy",PG-13,125,6.9,41,128948,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods--and imprisoned just as quickly--Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world."
tt1298649,The Watch,2012,"Comedy, Sci-Fi",R,102,5.7,36,128649,Four men who form a neighborhood watch group as a way to get out of their day-to-day family routines find themselves defending the Earth from an alien invasion.
tt2222042,Love and Monsters,2020,"Action, Adventure, Comedy",PG-13,109,6.9,63,127948,"Seven years after he survived the monster apocalypse, lovably hapless Joel leaves his cozy underground bunker behind on a quest to reunite with his ex."
tt1571234,Mortal Engines,2018,"Action, Adventure, Fantasy",PG-13,128,6.1,44,127284,"In a post-apocalyptic world where cities ride on wheels and consume each other to survive, two people meet in London and try to stop a conspiracy."
tt0758730,AVPR: Aliens vs Predator - Requiem,2007,"Action, Adventure, Horror",R,94,4.6,29,127056,"Warring Alien and Predator races descend on a rural Colorado town, where unsuspecting residents must band together for any chance of survival."
tt2884206,I Origins,2014,"Drama, Mystery, Romance",R,106,7.3,57,126316,A molecular biologist and his laboratory partner uncover evidence that may fundamentally change society as we know it.
tt0117731,Star Trek: First Contact,1996,"Action, Adventure, Drama",PG-13,111,7.6,71,126165,The Borg travel back in time intent on preventing Earth's first contact with an alien species. Captain Picard and his crew pursue them to ensure that Zefram Cochrane makes his maiden flight reaching warp speed.
tt0268695,The Time Machine,2002,"Action, Adventure, Sci-Fi",PG-13,96,5.9,42,125417,"Hoping to alter the events of the past, a 19th century inventor instead travels 80,000 years into the future, where he finds humankind divided into two warring races."
tt0133751,The Faculty,1998,"Horror, Mystery, Sci-Fi",R,104,6.5,61,124958,"When Casey Connor, Herrington High School's newspaper photographer, witnesses the murder of a nurse and sees her alive again, he decides to investigate the bizarre happenings."
tt1355630,If I Stay,2014,"Drama, Fantasy, Music",PG-13,107,6.7,46,123872,"Life changes in an instant for young Mia Hall after a car accident puts her in a coma. During an out-of-body experience, she must decide whether to wake up and live a life far different than she had imagined. The choice is hers if she can go on."
tt0373051,Journey to the Center of the Earth,2008,"Action, Adventure, Family",PG,93,5.8,57,123855,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth."
tt5886046,Escape Room,2019,"Action, Adventure, Horror",PG-13,99,6.4,48,123503,Six strangers find themselves in a maze of deadly mystery rooms and must use their wits to survive.
tt3410834,Allegiant,2016,"Action, Adventure, Mystery",PG-13,120,5.7,33,123363,"After the earth-shattering revelations of Insurgent, Tris must escape with Four beyond the wall that encircles Chicago, to finally discover the shocking truth of the world around them."
tt0216216,The 6th Day,2000,"Action, Mystery, Sci-Fi",PG-13,123,5.9,49,123265,A man meets a clone of himself and stumbles into a grand conspiracy about clones taking over the world.
tt0468492,Gwoemul,2006,"Drama, Horror, Sci-Fi",R,120,7.1,85,122743,A monster emerges from Seoul's Han River and begins attacking people. One victim's loving family does what it can to rescue her from its clutches.
tt0084726,Star Trek II: The Wrath of Khan,1982,"Action, Adventure, Sci-Fi",PG,113,7.7,68,122439,"With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon."
tt0230011,Atlantis: The Lost Empire,2001,"Animation, Action, Adventure",PG,95,6.9,52,121196,A young linguist named Milo Thatch joins an intrepid group of explorers to find the mysterious lost continent of Atlantis.
tt0822847,Priest,2011,"Action, Fantasy, Horror",PG-13,87,5.7,41,120645,A priest disobeys church law to track down the vampires who kidnapped his niece.
tt0435651,The Giver,2014,"Drama, Romance, Sci-Fi",PG-13,97,6.4,47,120202,"In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world."
tt5108870,Morbius,2022,"Action, Adventure, Horror",PG-13,104,5.2,35,120086,"Biochemist Michael Morbius tries to cure himself of a rare blood disease, but he inadvertently infects himself with a form of vampirism instead."
tt0133240,Treasure Planet,2002,"Animation, Adventure, Family",PG,95,7.2,60,119717,"In this science fiction rendering of the classic novel ""Treasure Island"", Jim Hawkins (Joseph Gordon-Levitt) is a rebellious teen seen by the world as an aimless slacker. After he receives ...                See full summary »"
tt0113855,Mortal Kombat,1995,"Action, Adventure, Fantasy",PG-13,101,5.8,60,118854,Three unknowing martial artists are summoned to a mysterious island to compete in a tournament whose outcome will decide the fate of the world.
tt0227538,Spy Kids,2001,"Action, Adventure, Comedy",PG,88,5.6,71,118586,"Using high tech gadgets, two kids have to save their reactivated OSS top spy parents when they're taken by an evil, high tech enemy."
tt0182789,Bicentennial Man,1999,"Drama, Sci-Fi",PG,132,6.9,42,118363,An android endeavors to become human as he gradually acquires emotions.
tt2557478,Pacific Rim: Uprising,2018,"Action, Adventure, Fantasy",PG-13,111,5.6,44,118255,"Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat."
tt0117218,The Nutty Professor,1996,"Comedy, Romance, Sci-Fi",PG-13,95,5.7,62,117906,Grossly overweight yet good-hearted professor Sherman Klump takes a special chemical that turns him into the slim but obnoxious Buddy Love.
tt1517260,The Host,2013,"Action, Adventure, Drama",PG-13,125,5.8,35,115669,"When an unseen enemy threatens mankind by taking over their bodies and erasing their memories, Melanie Stryder risks everything to protect the people she cares about."
tt1307068,Seeking a Friend for the End of the World,2012,"Adventure, Comedy, Drama",R,101,6.7,59,115086,"As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan."
tt0419706,Doom,2005,"Action, Horror, Sci-Fi",R,105,5.2,34,114442,Space Marines are sent to investigate strange events at a research facility on Mars but find themselves at the mercy of genetically enhanced killing machines.
tt0366627,The Jacket,2005,"Drama, Fantasy, Mystery",R,103,7.1,44,114358,"A Gulf war veteran is wrongly sent to a mental institution for insane criminals, where he becomes the object of a doctor's experiments, and his life is completely affected by them."
tt1025100,Gemini Man,2019,"Action, Adventure, Sci-Fi",PG-13,117,5.7,38,114187,An over-the-hill hitman faces off against a younger clone of himself.
tt0405296,A Scanner Darkly,2006,"Animation, Comedy, Crime",R,100,7.0,73,112713,An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.
tt0465580,Push,2009,"Action, Sci-Fi, Thriller",PG-13,111,6.1,36,112007,Two young Americans with special abilities must race to find a girl in Hong Kong before a shadowy government organization called Division does.
tt1389072,Downsizing,2017,"Drama, Fantasy, Sci-Fi",R,135,5.8,63,111679,"A social satire in which a man realizes he would have a better life if he were to shrink himself to five inches tall, allowing him to live in wealth and splendor."
tt0368008,The Manchurian Candidate,2004,"Drama, Mystery, Sci-Fi",R,129,6.6,76,111554,"In the midst of the Gulf War, soldiers are kidnapped and brainwashed for sinister purposes."
tt2304933,The 5th Wave,2016,"Action, Adventure, Sci-Fi",PG-13,112,5.2,33,110494,"Four waves of increasingly deadly alien attacks have left most of Earth in ruin. Cassie is on the run, desperately trying to save her younger brother."
tt0338337,Paycheck,2003,"Action, Mystery, Sci-Fi",PG-13,119,6.3,43,109417,"What seemed like a breezy idea for an engineer to net him millions of dollars, leaves him on the run for his life and piecing together why he's being chased."
tt0186151,Frequency,2000,"Crime, Drama, Mystery",PG-13,118,7.4,67,109288,"An accidental cross-time radio link connects father and son across 30 years. The son tries to save his father's life, but then must fix the consequences."
